slug,name,industry,subtype,parent,batch,folder,table_count,row_count,tables
"tom-thumb","","","","","5","batch-05","12","175","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_hours entity_modules entity_photos entity_tags entity_theme industry_food_beverage search_index v_industry_facts_slugs"
"tom-thumb-2","","","","","5","batch-05","5","5","entity_completeness_v entity_conflicts industry_retail search_index v_industry_facts_slugs"
"tom-thumb-3","","","","","5","batch-05","5","5","entity_completeness_v entity_conflicts industry_retail search_index v_industry_facts_slugs"
"tom-thumb-pensacola","","","","","5","batch-05","7","12","entity_completeness_v entity_photos entity_theme industry_retail recovery_import_log search_index v_industry_facts_slugs"
"tommy-bahama-outlet-Zbftx8","","","","","5","batch-05","20","152","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_retail search_index v_industry_facts_slugs"
"tommy-s-vip-tours-llc","","","","","5","batch-05","4","4","entity_completeness_v entity_theme recovery_import_log search_index"
"toni-klutho-pd","","","","","5","batch-05","15","77","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_attributes entity_completeness_v entity_google_maps_links entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_tags entity_theme industry_health_medical search_index v_industry_facts_slugs"
"tony-brook","","","","","5","batch-05","1","1","artist_profiles"
"too-hot-mamas-boutique","","","","","5","batch-05","22","110","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_sources entity_tags entity_theme industry_retail legacy_photo_migration_queue search_index v_industry_facts_slugs"
"tool-expo-construction-supplies-orange-beach","","","","","5","batch-05","21","100","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_retail legacy_photo_migration_queue search_index v_industry_facts_slugs"
"top-hat-and-jackie","","","","","5","batch-05","1","1","artist_profiles"
"top-nails","","","","","5","batch-05","26","112","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme industry_personal_care personal_care_services search_index service_menu v_industry_facts_slugs"
"top-tier-watersports","","","","","5","batch-05","26","173","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_highlights entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_sources entity_tags entity_theme industry_tour_operator legacy_photo_migration_queue search_index tourist_seen tourist_swipe_events v_industry_facts_slugs"
"topsail-steamer","","","","","5","batch-05","6","6","entity_completeness_v entity_theme industry_food_beverage recovery_import_log search_index v_industry_facts_slugs"
"topsail-steamer-seafood-boils-take-home","","","","","5","batch-05","23","163","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_seo entity_sources entity_tags entity_theme industry_food_beverage legacy_photo_migration_queue search_index v_industry_facts_slugs"
"torrid","","","","","5","batch-05","6","6","entity_completeness_v entity_theme industry_retail recovery_import_log search_index v_industry_facts_slugs"
"tortuga-adventure-golf-llc","","","","","5","batch-05","20","112","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_golf search_index v_industry_facts_slugs"
"total-concierge-services-AG1R10","","","","","5","batch-05","22","84","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme search_index"
"totally-beachin-stunning-ocean-front-views","","","","","5","batch-05","28","131","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme industry_hotel legacy_photo_migration_queue search_index tourist_seen tourist_swipe_events v_industry_facts_slugs"
"towneplace-suites-by-marriott-foley-at-owa","","","","","5","batch-05","9","32","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full entity_completeness_v entity_modules entity_theme industry_hotel search_index v_industry_facts_slugs"
"townhouse-on-the-beach","","","","","5","batch-05","6","19","entity_completeness_v entity_modules entity_theme industry_vacation_rental search_index v_industry_facts_slugs"
"toy-box-storage","","","","","5","batch-05","25","69","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_items_norm_v entity_items_v entity_modules entity_offer entity_photos entity_reviews entity_seo entity_sources entity_tags entity_theme industry_trade_home_service search_index service_menu trade_home_services v_industry_facts_slugs"
"tractor-supply-co","","","","","5","batch-05","6","6","entity_completeness_v entity_theme industry_retail recovery_import_log search_index v_industry_facts_slugs"
"tradewinds","","","","","5","batch-05","16","40","entity_completeness_v entity_items_norm_v entity_items_v entity_offer entity_photos entity_sources entity_tags entity_theme industry_condo offering_prices offerings offerings_details_backup requirements search_index v_industry_facts_slugs whats_included"
"tradewinds-charters","","","","","5","batch-05","5","13","entity_attributes entity_completeness_v entity_offer_fee industry_charter_fishing v_industry_facts_slugs"
"tradewinds-shopping-center","","","","","5","batch-05","20","91","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_retail search_index v_industry_facts_slugs"
"trading-co-205-surf-swimwear-sporting-goods-in-orange-beach","","","","","5","batch-05","23","123","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_seo entity_sources entity_tags entity_theme industry_retail legacy_photo_migration_queue search_index v_industry_facts_slugs"
"trading-co-orange-beach","","","","","5","batch-05","19","124","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme legacy_photo_migration_queue search_index"
"trainwreck-happening","","","","","5","batch-05","1","1","artist_profiles"
"transafety-services","","","","","5","batch-05","5","7","entity_completeness_v entity_photos entity_tags entity_theme search_index"
"traxx-equipment-source-8Zt2iA","","","","","5","batch-05","22","115","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full bookable_resources bookable_resources_json_backup entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_items_norm_v entity_items_v entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_offer entity_photos entity_reviews entity_tags entity_theme search_index"
"treasure-chest","","","","","5","batch-05","21","106","ai_data_completeness_audit_full ai_entity_intent_tags_full ai_entity_profiles_full ai_photo_index_full entity_address_areas entity_attributes entity_completeness_v entity_google_maps_links entity_google_reviews entity_hours entity_modules entity_nearby_landmark_types entity_nearby_landmarks entity_photos entity_reviews entity_tags entity_theme industry_retail legacy_photo_migration_queue search_index v_industry_facts_slugs"
